Source,srcPort,Destination,destPort,firstSize,secondSize,threeSize,flowSize
190.84.172.115,51484,65.252.133.172,80,78,70,439,721
190.84.172.115,51485,215.27.205.101,80,78,70,422,704
190.84.172.115,51486,206.136.157.125,80,78,70,425,707
190.84.172.115,51487,176.151.16.197,80,78,70,350,632
190.84.172.115,51488,206.136.157.125,80,78,70,459,881
190.84.172.115,51489,206.136.157.125,80,78,70,469,1241
190.84.172.115,51490,206.136.157.125,80,78,70,448,870
190.84.172.115,51491,176.151.16.197,80,78,70,389,1021
190.84.172.115,51492,176.151.16.197,80,78,70,530,812
190.84.172.115,51493,176.151.16.197,80,78,70,524,806
190.84.172.115,51494,176.151.16.197,80,78,70,530,812
190.84.172.115,51495,176.151.16.197,80,78,70,533,885
190.84.172.115,51496,176.151.16.197,80,78,70,538,820
190.84.172.115,51497,176.151.16.197,80,78,70,535,817
190.84.172.115,51498,176.151.16.197,80,78,70,529,811
190.84.172.115,51499,176.151.16.197,80,78,70,530,882
190.84.172.115,51500,176.151.16.197,80,78,70,533,815
190.84.172.115,51501,176.151.16.197,80,78,70,534,2447
190.84.172.115,51502,176.151.16.197,80,78,70,531,2061
190.84.172.115,51503,176.151.16.197,80,78,70,534,956
190.84.172.115,51504,176.151.16.197,80,78,70,543,1245
190.84.172.115,51505,206.136.157.125,80,78,70,516,938
190.84.172.115,51506,65.187.166.248,80,78,70,502,1528
190.84.172.115,51507,65.187.166.248,80,78,70,505,717
190.84.172.115,51508,206.136.157.125,80,78,70,609,821
190.84.172.115,51509,206.136.157.125,80,78,70,597,1019
190.84.172.115,51510,65.187.166.248,80,78,70,409,761
190.84.172.115,51511,206.136.157.125,80,78,70,616,828
190.84.172.115,51512,206.136.157.125,80,78,70,615,1037
190.84.172.115,51513,206.136.157.125,80,78,70,665,1647
190.84.172.115,51514,176.151.16.197,80,78,70,544,1246
190.84.172.115,51515,65.187.166.248,80,78,70,412,694
190.84.172.115,51516,65.187.166.248,80,78,70,501,783
190.84.172.115,51517,65.187.166.248,80,78,70,374,726
190.84.172.115,51518,176.151.16.197,80,78,70,545,1247
190.84.172.115,51519,176.151.16.197,80,78,70,546,1178
190.84.172.115,51520,65.187.166.248,80,78,70,381,663
190.84.172.115,51521,176.151.16.197,80,78,70,546,828
190.84.172.115,51522,65.187.166.248,80,78,70,518,800
190.84.172.115,51523,65.187.166.248,80,78,70,522,804
190.84.172.115,51524,65.187.166.248,80,78,70,522,804
190.84.172.115,51525,65.187.166.248,80,78,70,526,808
190.84.172.115,51526,65.187.166.248,80,78,70,519,801
190.84.172.115,51527,65.187.166.248,80,78,70,503,1380
190.84.172.115,51528,65.187.166.248,80,78,70,506,788
190.84.172.115,51529,65.187.166.248,80,78,70,525,807
190.84.172.115,51530,65.187.166.248,80,78,70,526,808
190.84.172.115,51531,65.187.166.248,80,78,70,526,808
190.84.172.115,51532,65.187.166.248,80,78,70,513,725
190.84.172.115,51533,65.187.166.248,80,78,70,513,935
190.84.172.115,51534,65.187.166.248,80,78,70,516,798
190.84.172.115,51535,65.187.166.248,80,78,70,506,788
190.84.172.115,51536,65.187.166.248,80,78,70,520,802
190.84.172.115,51537,65.187.166.248,80,78,70,526,1393
190.84.172.115,51538,65.187.166.248,80,78,70,520,1954
190.84.172.115,51539,65.187.166.248,80,78,70,513,795
190.84.172.115,51540,65.187.166.248,80,78,70,518,800
190.84.172.115,51541,206.136.157.125,80,78,70,640,1692
190.84.172.115,51542,206.136.157.125,80,78,70,779,1061
190.84.172.115,51543,190.84.6.6,80,78,70,514,726
190.84.172.115,51544,206.136.157.125,80,78,70,837,1469
190.84.172.115,51545,190.84.6.6,80,78,70,509,791
190.84.172.115,51546,190.84.6.6,80,78,70,517,799
190.84.172.115,51547,206.136.157.125,80,78,70,828,1880
190.84.172.115,51548,190.84.6.6,80,78,70,508,720
190.84.172.115,51549,206.136.157.125,80,78,70,885,1097
190.84.172.115,51550,206.136.157.125,80,78,70,886,2706
190.84.172.115,51551,206.136.157.125,80,78,70,907,2449
190.84.172.115,51552,176.151.16.197,80,78,70,423,2735
190.84.172.115,51553,176.151.16.197,80,78,70,526,738
190.84.172.115,51554,176.151.16.197,80,78,70,526,1334
190.84.172.115,51555,176.151.16.197,80,78,70,525,807
190.84.172.115,51556,176.151.16.197,80,78,70,526,1408
190.84.172.115,51557,176.151.16.197,80,78,70,534,746
190.84.172.115,51558,176.151.16.197,80,78,70,531,743
190.84.172.115,51559,176.151.16.197,80,78,70,534,816
190.84.172.115,51560,176.151.16.197,80,78,70,526,738
190.84.172.115,51561,176.151.16.197,80,78,70,532,814
190.84.172.115,51562,176.151.16.197,80,78,70,520,802
190.84.172.115,51563,176.151.16.197,80,78,70,528,1421
190.84.172.115,51564,176.151.16.197,80,78,70,528,810
190.84.172.115,51565,176.151.16.197,80,78,70,529,811
190.84.172.115,51566,176.151.16.197,80,78,70,538,820
190.84.172.115,51567,176.151.16.197,80,78,70,534,886
190.84.172.115,51568,176.151.16.197,80,78,70,535,957
190.84.172.115,51569,176.151.16.197,80,78,70,525,807
190.84.172.115,51570,176.151.16.197,80,78,70,525,807
190.84.172.115,51571,176.151.16.197,80,78,70,525,807
190.84.172.115,51572,176.151.16.197,80,78,70,548,970
190.84.172.115,51573,176.151.16.197,80,78,70,538,820
190.84.172.115,51574,176.151.16.197,80,78,70,524,806
190.84.172.115,51575,176.151.16.197,80,78,70,542,824
190.84.172.115,51576,176.151.16.197,80,78,70,546,758
190.84.172.115,51577,176.151.16.197,80,78,70,546,758
190.84.172.115,51578,176.151.16.197,80,78,70,538,960
190.84.172.115,51579,176.151.16.197,80,78,70,533,955
190.84.172.115,51580,176.151.16.197,80,78,70,532,1164
190.84.172.115,51581,176.151.16.197,80,78,70,534,1696
190.84.172.115,51582,176.151.16.197,80,78,70,529,1021
190.84.172.115,51583,176.151.16.197,80,78,70,535,957
190.84.172.115,51584,176.151.16.197,80,78,70,535,887
190.84.172.115,51585,176.151.16.197,80,78,70,523,805
190.84.172.115,51586,176.151.16.197,80,78,70,525,807
190.84.172.115,51587,176.151.16.197,80,78,70,541,1436
190.84.172.115,51588,176.151.16.197,80,78,70,543,825
190.84.172.115,51589,176.151.16.197,80,78,70,543,825
190.84.172.115,51590,176.151.16.197,80,78,70,547,2053
190.84.172.115,51591,176.151.16.197,80,78,70,547,829
190.84.172.115,51592,176.151.16.197,80,78,70,538,820
190.84.172.115,51593,176.151.16.197,80,78,70,550,972
190.84.172.115,51594,176.151.16.197,80,78,70,538,820
190.84.172.115,51595,176.151.16.197,80,78,70,542,754
190.84.172.115,51596,176.151.16.197,80,78,70,538,820
190.84.172.115,51597,176.151.16.197,80,78,70,542,824
190.84.172.115,51598,176.151.16.197,80,78,70,531,813
190.84.172.115,51599,65.187.166.248,80,78,70,530,2644
190.84.172.115,51600,65.187.166.248,80,78,70,373,1958
190.84.172.115,51601,65.187.166.248,80,78,70,379,871
190.84.172.115,51602,65.187.166.248,80,78,70,381,663
190.84.172.115,51603,65.187.166.248,80,78,70,531,1023
190.84.172.115,51604,65.187.166.248,80,78,70,531,1023
190.84.172.115,51605,65.187.166.248,80,78,70,515,867
190.84.172.115,51606,65.187.166.248,80,78,70,531,1023
190.84.172.115,51607,65.187.166.248,80,78,70,532,1024
190.84.172.115,51608,65.187.166.248,80,78,70,536,818
190.84.172.115,51609,65.187.166.248,80,78,70,532,954
190.84.172.115,51610,65.187.166.248,80,78,70,533,1768
190.84.172.115,51611,65.187.166.248,80,78,70,533,1696
190.84.172.115,51612,223.53.71.190,80,78,64,392,726
190.84.172.115,51613,223.53.71.190,80,78,64,601,999
190.84.172.115,51614,223.53.71.190,80,78,64,553,823
190.84.172.115,51615,223.53.71.81,80,78,64,509,779
190.84.172.115,51616,223.53.71.190,80,78,64,738,1008
190.84.172.115,51617,205.132.2.114,80,78,70,386,668
190.84.172.115,51618,205.132.2.114,80,78,70,466,748
190.84.172.115,51619,223.53.71.190,80,78,64,735,1005
190.84.172.115,51620,205.132.2.114,80,78,70,386,808
190.84.172.115,51621,223.53.71.190,80,78,64,733,1003
190.84.172.115,51622,223.53.71.190,80,78,64,454,1044
190.84.172.115,51623,223.53.71.190,80,78,64,454,916
190.84.172.115,51624,223.53.71.190,80,78,64,454,916
190.84.172.115,51625,206.46.139.25,80,78,64,531,929
190.84.172.115,51626,206.46.139.25,80,78,64,613,1715
190.84.172.115,51627,223.53.127.217,80,78,70,703,985
190.84.172.115,51628,206.46.139.25,80,78,64,525,1051
190.84.172.115,51629,223.53.71.190,80,78,64,565,1219
190.84.172.115,51630,223.53.71.190,80,78,64,571,1161
190.84.172.115,51631,223.53.71.190,80,78,64,565,1155
190.84.172.115,51632,223.53.71.190,80,78,64,565,899
190.84.172.115,51633,176.151.16.81,80,78,70,438,7778
190.84.172.115,51634,28.102.77.206,80,78,70,574,1276
190.84.172.115,51635,223.53.71.190,80,78,64,565,2371
190.84.172.115,51636,28.102.77.204,80,78,70,538,890
190.84.172.115,51637,176.151.16.81,80,78,70,557,909
190.84.172.115,51638,176.151.16.81,80,78,70,557,979
190.84.172.115,51639,176.151.16.81,80,78,70,565,4624
190.84.172.115,51640,176.151.16.81,80,78,70,552,3698
190.84.172.115,51641,176.151.16.81,80,78,70,543,761
190.84.172.115,51642,176.151.16.81,80,78,70,553,1593
190.84.172.115,51643,176.151.16.81,80,78,70,548,760
190.84.172.115,51644,176.151.16.81,80,78,70,548,830
190.84.172.115,51645,176.151.16.81,80,78,70,548,830
190.84.172.115,51646,176.151.16.81,80,78,70,548,830
190.84.172.115,51647,176.151.173.15,80,78,70,565,2470
190.84.172.115,51648,176.151.173.15,80,78,70,589,1470
190.84.172.115,51649,176.151.173.15,80,78,70,595,807
190.84.172.115,51650,176.151.173.15,80,78,70,595,1472
190.84.172.115,51651,176.151.173.15,80,78,70,603,885
190.84.172.115,51652,176.151.173.15,80,78,70,596,808
190.84.172.115,51653,176.151.173.15,80,78,70,591,873
190.84.172.115,51654,176.151.173.15,80,78,70,603,885
190.84.172.115,51655,176.151.173.15,80,78,70,581,793
190.84.172.115,51656,176.151.173.15,80,78,70,598,1090
190.84.172.115,51657,176.151.173.15,80,78,70,612,894
190.84.172.115,51658,176.151.173.15,80,78,70,611,823
190.84.172.115,51659,176.151.173.15,80,78,70,607,889
190.84.172.115,51660,176.151.173.15,80,78,70,590,1082
190.84.172.115,51661,176.151.173.15,80,78,70,591,873
190.84.172.115,51662,176.151.173.15,80,78,70,586,868
190.84.172.115,51663,176.151.173.15,80,78,70,584,866
190.84.172.115,51664,176.151.173.15,80,78,70,603,885
190.84.172.115,51665,176.151.173.15,80,78,70,593,875
190.84.172.115,51666,176.151.173.15,80,78,70,607,819
190.84.172.115,51667,176.151.173.15,80,78,70,594,946
190.84.172.115,51668,176.151.173.15,80,78,70,611,893
190.84.172.115,51669,176.151.173.15,80,78,70,606,888
190.84.172.115,51670,176.151.173.15,80,78,70,593,945
190.84.172.115,51671,176.151.173.15,80,78,70,608,890
190.84.172.115,51672,176.151.173.15,80,78,70,594,1682
190.84.172.115,51673,176.151.173.15,80,78,70,608,820
190.84.172.115,51674,176.151.173.15,80,78,70,593,875
190.84.172.115,51675,176.151.173.15,80,78,70,612,894
190.84.172.115,51676,176.151.173.15,80,78,70,608,1541
190.84.172.115,51677,176.151.173.15,80,78,70,591,873
190.84.172.115,51678,176.151.173.15,80,78,70,589,801
190.84.172.115,51679,176.151.173.15,80,78,70,587,869
190.84.172.115,51680,176.151.173.15,80,78,70,588,800
190.84.172.115,51681,176.151.173.15,80,78,70,593,875
190.84.172.115,51682,176.151.173.15,80,78,70,590,1538
190.84.172.115,51683,176.151.173.15,80,78,70,587,869
190.84.172.115,51684,176.151.173.15,80,78,70,584,866
190.84.172.115,51685,176.151.173.15,80,78,70,606,818
190.84.172.115,51686,176.151.173.15,80,78,70,597,879
190.84.172.115,51687,176.151.173.15,80,78,70,590,872
190.84.172.115,51688,176.151.173.15,80,78,70,590,872
190.84.172.115,51689,176.151.173.15,80,78,70,590,872
190.84.172.115,51690,176.151.173.15,80,78,70,591,873
190.84.172.115,51691,176.151.173.15,80,78,70,590,872
190.84.172.115,51692,176.151.173.15,80,78,70,591,873
190.84.172.115,51693,176.151.173.15,80,78,70,591,873
190.84.172.115,51694,176.151.173.15,80,78,70,598,1020
190.84.172.115,51695,215.27.205.101,80,78,70,422,704
190.84.172.115,51696,223.172.45.33,80,78,64,392,1750
190.84.172.115,51697,223.172.45.33,80,78,64,507,2500
190.84.172.115,51698,223.172.45.33,80,78,64,592,1527
190.84.172.115,51699,223.17.233.141,80,78,70,427,709
190.84.172.115,51700,223.172.45.33,80,78,64,595,801
190.84.172.115,51701,223.172.45.33,80,78,64,600,806
190.84.172.115,51702,223.172.45.33,80,78,64,592,862
190.84.172.115,51704,223.172.45.33,80,78,64,609,879
190.84.172.115,51705,223.172.45.33,80,78,64,603,809
190.84.172.115,51706,223.172.45.33,80,78,64,600,870
190.84.172.115,51707,223.172.45.33,80,78,64,624,830
190.84.172.115,51708,223.172.45.33,80,78,64,615,885
190.84.172.115,51709,223.17.233.141,80,78,70,430,712
190.84.172.115,51710,223.172.45.33,80,78,64,611,945
190.84.172.115,51711,223.172.45.33,80,78,64,611,945
190.84.172.115,51712,223.172.45.33,80,78,64,603,809
190.84.172.115,51713,223.172.45.33,80,78,64,594,864
190.84.172.115,51714,223.172.45.33,80,78,64,610,880
190.84.172.115,51715,223.172.45.33,80,78,64,604,938
190.84.172.115,51716,223.172.45.33,80,78,64,610,880
190.84.172.115,51717,223.172.45.33,80,78,64,610,880
190.84.172.115,51718,223.172.45.33,80,78,64,616,822
190.84.172.115,51719,223.172.45.33,80,78,64,605,875
190.84.172.115,51720,223.172.45.33,80,78,64,610,880
190.84.172.115,51721,223.172.45.33,80,78,64,610,1621
190.84.172.115,51722,223.172.45.33,80,78,64,612,818
190.84.172.115,51723,223.172.45.33,80,78,64,614,820
190.84.172.115,51724,223.172.45.33,80,78,64,609,879
190.84.172.115,51726,223.172.45.33,80,78,64,611,817
190.84.172.115,51727,223.172.45.33,80,78,64,614,884
190.84.172.115,51728,223.172.45.33,80,78,64,614,1552
190.84.172.115,51729,223.172.45.33,80,78,64,597,931
190.84.172.115,51730,190.84.6.6,80,78,70,573,855
190.84.172.115,51731,223.172.45.33,80,78,64,609,815
190.84.172.115,51732,223.172.45.33,80,78,64,614,884
190.84.172.115,51733,223.172.45.33,80,78,64,604,810
190.84.172.115,51734,223.172.45.33,80,78,64,613,819
190.84.172.115,51735,223.172.45.33,80,78,64,607,877
190.84.172.115,51736,223.172.45.33,80,78,64,607,813
190.84.172.115,51737,223.172.45.33,80,78,64,605,875
190.84.172.115,51738,223.172.45.33,80,78,64,615,885
190.84.172.115,51739,223.172.45.33,80,78,64,610,880
190.84.172.115,51740,223.172.45.33,80,78,64,615,821
190.84.172.115,51741,223.172.45.33,80,78,64,610,880
190.84.172.115,51742,223.172.45.33,80,78,64,600,870
190.84.172.115,51743,223.172.45.33,80,78,64,603,809
190.84.172.115,51744,223.172.45.33,80,78,64,601,871
190.84.172.115,51745,223.172.45.33,80,78,64,606,940
190.84.172.115,51746,223.172.45.33,80,78,64,605,1003
190.84.172.115,51747,223.172.45.33,80,78,64,612,1582
190.84.172.115,51748,190.84.6.6,80,78,70,665,877
190.84.172.115,51749,223.172.45.33,80,78,64,579,2362
190.84.172.115,51750,223.172.45.33,80,78,64,515,1616
190.84.172.115,51751,223.172.45.33,80,78,64,511,1362
190.84.172.115,51752,223.172.45.33,80,78,64,515,785
190.84.172.115,51753,223.172.45.33,80,78,64,515,849
190.84.172.115,51754,223.172.45.33,80,78,64,515,849
190.84.172.115,51755,223.172.45.33,80,78,64,510,972
190.84.172.115,51756,223.172.45.33,80,78,64,510,844
190.84.172.115,51757,223.17.233.141,80,78,70,432,1134
190.84.172.115,51758,223.172.45.33,80,78,64,437,643
190.84.172.115,51759,223.172.45.33,80,78,64,606,940
190.84.172.115,51760,223.172.45.33,80,78,64,626,896
190.84.172.115,51761,223.172.45.33,80,78,64,492,826
190.84.172.115,51762,223.172.45.33,80,78,64,562,1024
190.84.172.115,51763,223.172.45.33,80,78,64,570,1224
190.84.172.115,51764,223.172.45.33,80,78,64,565,1027
190.84.172.115,51765,223.172.45.33,80,78,64,547,1073
190.84.172.115,51766,223.172.45.33,80,78,64,547,1009
190.84.172.115,51767,223.172.45.33,80,78,64,547,945
190.84.172.115,51768,223.172.45.33,80,78,64,547,1009
190.84.172.115,51769,223.172.45.33,80,78,64,547,1009
190.84.172.115,51770,223.172.45.33,80,78,64,547,1009
190.84.172.115,51771,223.172.45.33,80,78,64,547,1009
190.84.172.115,51772,223.172.45.33,80,78,64,547,1009
190.84.172.115,51773,223.172.45.33,80,78,64,547,1009
190.84.172.115,51774,223.172.45.33,80,78,64,534,1508
190.84.172.115,51775,223.17.233.141,80,78,70,423,705
190.84.172.115,51776,190.84.6.6,80,78,70,581,1073
190.84.172.115,51777,223.172.45.33,80,78,64,614,884
190.84.172.115,51778,223.172.45.33,80,78,64,617,887
190.84.172.115,51779,223.172.45.33,80,78,64,611,2246
190.84.172.115,51780,223.172.45.33,80,78,64,612,2219
190.84.172.115,51782,223.17.233.141,80,78,70,426,708
190.84.172.115,51783,190.84.6.6,80,78,70,583,1075
190.84.172.115,51784,223.172.45.33,80,78,64,601,871
190.84.172.115,51785,223.172.45.33,80,78,64,608,1644
190.84.172.115,51786,223.172.45.33,80,78,64,597,3246
190.84.172.115,51788,223.172.45.33,80,78,64,461,2441
190.84.172.115,51789,223.172.45.33,80,78,64,461,923
190.84.172.115,51790,223.172.45.33,80,78,64,465,1489
190.84.172.115,51791,223.172.45.33,80,78,64,460,794
190.84.172.115,51792,223.17.233.141,80,78,70,431,1133
190.84.172.115,51794,223.172.45.33,80,78,64,564,1026
190.84.172.115,51795,223.172.45.33,80,78,64,547,1009
190.84.172.115,51796,223.172.45.33,80,78,64,547,945
190.84.172.115,51797,223.172.45.33,80,78,64,547,945
190.84.172.115,51798,223.172.45.33,80,78,64,547,1009
190.84.172.115,51799,223.172.45.33,80,78,64,547,1009
190.84.172.115,51800,223.172.45.33,80,78,64,547,945
190.84.172.115,51801,223.172.45.33,80,78,64,547,1009
190.84.172.115,51802,223.172.45.33,80,78,64,547,1009
190.84.172.115,51803,223.172.45.33,80,78,64,547,945
190.84.172.115,51804,223.172.45.33,80,78,64,547,1009
190.84.172.115,51805,223.172.45.33,80,78,64,547,945
190.84.172.115,51806,223.172.45.33,80,78,64,570,1096
190.84.172.115,51807,223.172.45.33,80,78,64,566,964
190.84.172.115,51808,223.172.45.33,80,78,64,549,947
190.84.172.115,51809,223.172.45.33,80,78,64,549,1011
190.84.172.115,51810,223.172.45.33,80,78,64,549,947
190.84.172.129,1578,65.168.56.64,1863,66,64,95,514
190.84.172.129,1580,202.28.152.75,110,66,64,76,535
190.84.172.129,1581,65.168.56.81,1863,66,64,95,2648
190.84.172.129,1583,202.16.7.203,110,66,64,76,535
190.84.172.129,1587,65.168.20.4,443,66,64,136,1742
190.84.172.129,1589,65.168.40.154,80,66,64,910,1232
190.84.172.129,1590,65.168.40.154,80,66,64,1302,3184
190.84.172.129,1591,202.26.39.169,110,66,64,70,1051
190.84.172.129,1593,207.56.140.248,80,66,64,1071,1393
190.84.172.129,1595,207.56.140.236,80,66,64,884,1270
190.84.172.129,1596,207.56.140.236,80,66,64,1216,1608
190.84.172.129,1597,207.56.140.236,80,66,64,1012,1334
190.84.172.129,1598,207.56.140.236,80,66,64,1011,1397
190.84.172.129,1599,207.56.140.236,80,66,64,1011,1397
190.84.172.129,1600,207.56.140.236,80,66,64,1011,1397
190.84.172.129,1601,207.56.140.236,80,66,64,1011,1397
190.84.172.129,1603,207.56.142.115,80,66,64,818,1076
190.84.172.129,1604,207.56.140.236,80,66,64,1011,1333
190.84.172.129,1605,207.56.140.236,80,66,64,1011,1397
190.84.172.129,1607,65.168.40.154,80,66,64,1472,4622
190.84.172.129,1608,207.56.136.36,80,66,64,817,1075
190.84.172.129,1610,65.168.0.3,80,66,64,676,940
190.84.172.129,1611,65.168.0.3,80,66,64,963,1227
190.84.172.129,1613,65.168.43.96,80,66,64,704,962
190.84.172.129,1614,65.168.43.96,80,66,64,704,962
190.84.172.129,1615,65.168.43.96,80,66,64,1012,1398
190.84.172.129,1616,207.56.140.248,80,66,64,1116,1438
190.84.172.129,1617,65.168.43.96,80,66,64,1426,2263
190.84.172.129,1618,207.56.140.236,80,66,64,1032,1290
190.84.172.129,1619,207.56.140.236,80,66,64,1272,1664
190.84.172.129,1620,207.56.140.236,80,66,64,1164,1422
190.84.172.129,1621,65.168.43.96,80,66,64,1283,2013
190.84.172.129,1622,65.168.40.154,80,66,64,692,34838
190.84.172.129,1623,65.168.40.154,80,66,64,692,18830
190.84.172.129,1624,65.168.40.40,80,66,64,546,804
190.84.172.129,1625,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1626,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1627,65.168.43.96,80,66,64,1291,1893
190.84.172.129,1628,207.56.140.236,80,66,64,1155,1413
190.84.172.129,1629,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1630,207.56.142.115,80,66,64,1009,1267
190.84.172.129,1631,207.56.136.36,80,66,64,817,1075
190.84.172.129,1632,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1633,207.56.140.236,80,66,64,1155,1413
190.84.172.129,1634,65.168.0.3,80,66,64,724,988
190.84.172.129,1635,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1636,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1637,65.168.0.3,80,66,64,1013,1277
190.84.172.129,1638,207.56.140.236,80,66,64,1156,1414
190.84.172.129,1639,207.56.140.236,80,66,64,1157,1415
190.84.172.129,1641,65.168.40.158,80,66,64,754,1012
190.84.172.129,1642,65.168.40.158,80,66,64,754,1012
